model,video,processed_frame_idx,original_frame_idx,timestamp_sec,class_id,class_name,confidence,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area_px,frame_width,frame_height,frame_area_px,share_of_screen,conf_threshold,imgsz,vid_stride
YOLO11s,hl_monaco_test.mp4,590,2950,59.0,8,oracle,0.8585903644561768,397.5145263671875,571.2657470703125,489.97186279296875,592.1376342773438,92.45733642578125,20.87188720703125,1929.7591552734375,1920,1080,2073600,0.0009306322899647057,0.4,640,5
YOLO11s,hl_monaco_test.mp4,590,2950,59.0,7,okx,0.5344103574752808,906.245361328125,599.9774780273438,955.0458984375,614.1564331054688,48.800537109375,14.178955078125,691.9406127929688,1920,1080,2073600,0.0003336904919706285,0.4,640,5
YOLO11s,hl_monaco_test.mp4,592,2960,59.2,4,hp,0.42846035957336426,1259.7462158203125,687.6322631835938,1278.049072265625,700.359619140625,18.3028564453125,12.72735595703125,232.9469757080078,1920,1080,2073600,0.00011233939585508779,0.4,640,5
YOLO11s,hl_monaco_test.mp4,593,2965,59.3,8,oracle,0.5927552580833435,977.7680053710938,585.1367797851562,1085.374267578125,603.93603515625,107.60626220703125,18.79925537109375,2022.9176025390625,1920,1080,2073600,0.00097555824322626,0.4,640,5
YOLO11s,hl_monaco_test.mp4,594,2970,59.4,4,hp,0.6624870896339417,1090.6124267578125,679.8134765625,1110.072021484375,696.1052856445312,19.4595947265625,16.29180908203125,317.0320129394531,1920,1080,2073600,0.00015288966824300587,0.4,640,5
YOLO11s,hl_monaco_test.mp4,594,2970,59.4,7,okx,0.40684932470321655,785.2805786132812,599.977783203125,834.8706665039062,614.582275390625,49.590087890625,14.6044921875,724.238037109375,1920,1080,2073600,0.00034926601801998913,0.4,640,5
YOLO11s,hl_monaco_test.mp4,596,2980,59.6,4,hp,0.41667377948760986,1101.247314453125,685.6925048828125,1118.5478515625,699.27197265625,17.300537109375,13.5794677734375,234.9320831298828,1920,1080,2073600,0.00011329672270221636,0.4,640,5
YOLO11s,hl_monaco_test.mp4,596,2980,59.6,7,okx,0.41594940423965454,762.3173828125,599.996337890625,800.5958251953125,616.7217407226562,38.2784423828125,16.72540283203125,640.2223510742188,1920,1080,2073600,0.0003087492077611387,0.4,640,5
YOLO11s,hl_monaco_test.mp4,596,2980,59.6,4,hp,0.41163691878318787,1017.5744018554688,685.0267944335938,1032.773193359375,696.72705078125,15.19879150390625,11.70025634765625,177.8297576904297,1920,1080,2073600,8.575894753448665e-05,0.4,640,5
YOLO11s,hl_monaco_test.mp4,597,2985,59.7,7,okx,0.436057448387146,745.0472412109375,599.9746704101562,790.978759765625,614.723388671875,45.9315185546875,14.74871826171875,677.4310302734375,1920,1080,2073600,0.0003266932035330683,0.4,640,5
YOLO11s,hl_monaco_test.mp4,597,2985,59.7,4,hp,0.4091617465019226,1067.3238525390625,686.5250244140625,1085.410888671875,702.19921875,18.0870361328125,15.6741943359375,283.4997253417969,1920,1080,2073600,0.00013671861961483955,0.4,640,5
YOLO11s,hl_monaco_test.mp4,597,2985,59.7,4,hp,0.40303876996040344,1115.081787109375,599.055419921875,1132.824951171875,609.6923828125,17.7431640625,10.636962890625,188.73338317871094,1920,1080,2073600,9.101725299842656e-05,0.4,640,5
YOLO11s,hl_monaco_test.mp4,598,2990,59.8,7,okx,0.5728506445884705,735.4733276367188,599.9702758789062,780.8187255859375,614.4044189453125,45.34539794921875,14.43414306640625,654.52197265625,1920,1080,2073600,0.0003156452439725399,0.4,640,5
YOLO11s,hl_monaco_test.mp4,598,2990,59.8,4,hp,0.5666357278823853,943.94677734375,682.7525024414062,960.0955810546875,696.2593994140625,16.1488037109375,13.50689697265625,218.12022399902344,1920,1080,2073600,0.00010518915223656222,0.4,640,5
YOLO11s,hl_monaco_test.mp4,599,2995,59.9,4,hp,0.6552433967590332,914.5724487304688,677.6719970703125,927.7827758789062,696.03271484375,13.2103271484375,18.3607177734375,242.55108642578125,1920,1080,2073600,0.00011697100853780285,0.4,640,5
YOLO11s,hl_monaco_test.mp4,599,2995,59.9,4,hp,0.5849469900131226,1003.6272583007812,681.3394775390625,1020.9794311523438,696.2177124023438,17.3521728515625,14.87823486328125,258.1697082519531,1920,1080,2073600,0.00012450314534362406,0.4,640,5
YOLO11s,hl_monaco_test.mp4,600,3000,60.0,7,okx,0.5144184231758118,720.008056640625,599.66064453125,764.7586669921875,612.4846801757812,44.7506103515625,12.82403564453125,573.8834228515625,1920,1080,2073600,0.0002767570549622178,0.4,640,5
YOLO11s,hl_monaco_test.mp4,601,3005,60.1,7,okx,0.483364999294281,718.4606323242188,599.7819213867188,766.60546875,612.1197509765625,48.14483642578125,12.33782958984375,594.0028076171875,1920,1080,2073600,0.0002864596899598837,0.4,640,5
YOLO11s,hl_monaco_test.mp4,602,3010,60.2,7,okx,0.5482625365257263,718.28564453125,599.9187622070312,766.9600830078125,613.0167236328125,48.6744384765625,13.09796142578125,637.535888671875,1920,1080,2073600,0.0003074536507483572,0.4,640,5
YOLO11s,hl_monaco_test.mp4,602,3010,60.2,4,hp,0.5005049705505371,914.5152587890625,671.90478515625,933.9696044921875,685.7415161132812,19.454345703125,13.83673095703125,269.1845397949219,1920,1080,2073600,0.0001298150746151805,0.4,640,5
YOLO11s,hl_monaco_test.mp4,602,3010,60.2,7,okx,0.46231135725975037,616.210205078125,596.3646240234375,662.5786743164062,608.4569091796875,46.36846923828125,12.09228515625,560.7007446289062,1920,1080,2073600,0.0002703996724449098,0.4,640,5
YOLO11s,hl_monaco_test.mp4,603,3015,60.3,7,okx,0.47916069626808167,719.7265625,603.2591552734375,764.9305419921875,616.5577392578125,45.2039794921875,13.298583984375,601.14892578125,1920,1080,2073600,0.00028990593273192644,0.4,640,5
YOLO11s,hl_monaco_test.mp4,604,3020,60.4,7,okx,0.44986802339553833,613.347412109375,607.5531005859375,653.8687133789062,619.487548828125,40.52130126953125,11.9344482421875,483.599365234375,1920,1080,2073600,0.00023321728804148734,0.4,640,5
YOLO11s,hl_monaco_test.mp4,604,3020,60.4,7,okx,0.41553977131843567,719.113525390625,612.1153564453125,760.4719848632812,624.2338256835938,41.35845947265625,12.11846923828125,501.20123291015625,1920,1080,2073600,0.00024170584219973534,0.4,640,5
YOLO11s,hl_monaco_test.mp4,606,3030,60.6,7,okx,0.40450263023376465,700.5663452148438,602.8829956054688,753.280029296875,616.0650634765625,52.71368408203125,13.18206787109375,694.8753662109375,1920,1080,2073600,0.000335105782141909,0.4,640,5
YOLO11s,hl_monaco_test.mp4,607,3035,60.7,7,okx,0.40830281376838684,691.1803588867188,606.30810546875,742.8782348632812,620.4918823242188,51.6978759765625,14.18377685546875,733.2711181640625,1920,1080,2073600,0.0003536222502589226,0.4,640,5
YOLO11s,hl_monaco_test.mp4,609,3045,60.9,7,okx,0.45188504457473755,1457.094482421875,539.1213989257812,1486.49755859375,552.0317993164062,29.403076171875,12.910400390625,379.6054992675781,1920,1080,2073600,0.0001830659166444093,0.4,640,5
YOLO11s,hl_monaco_test.mp4,610,3050,61.0,7,okx,0.4820200204849243,585.0899658203125,599.6145629882812,629.2340087890625,613.1021118164062,44.14404296875,13.487548828125,595.3949584960938,1920,1080,2073600,0.0002871310571208596,0.4,640,5
YOLO11s,hl_monaco_test.mp4,610,3050,61.0,4,hp,0.4085894525051117,910.5582275390625,487.17694091796875,936.296630859375,506.96588134765625,25.7384033203125,19.7889404296875,509.3357238769531,1920,1080,2073600,0.00024562873295508325,0.4,640,5
YOLO11s,hl_monaco_test.mp4,611,3055,61.1,7,okx,0.5879319906234741,694.927490234375,599.88134765625,749.819580078125,615.53759765625,54.89208984375,15.65625,859.404296875,1920,1080,2073600,0.0004144503618590534,0.4,640,5
YOLO11s,hl_monaco_test.mp4,611,3055,61.1,7,okx,0.4840209186077118,588.5732421875,598.4722290039062,629.1337890625,610.0773315429688,40.560546875,11.6051025390625,470.7093200683594,1920,1080,2073600,0.0002270010154461488,0.4,640,5
YOLO11s,hl_monaco_test.mp4,612,3060,61.2,7,okx,0.577897846698761,686.6917724609375,591.4682006835938,743.423095703125,605.3732299804688,56.7313232421875,13.905029296875,788.8507080078125,1920,1080,2073600,0.0003804256848525256,0.4,640,5
YOLO11s,hl_monaco_test.mp4,613,3065,61.3,7,okx,0.7218014001846313,684.8416137695312,589.5331420898438,748.0186767578125,604.5413818359375,63.17706298828125,15.00823974609375,948.176513671875,1920,1080,2073600,0.0004572610487230122,0.4,640,5
YOLO11s,hl_monaco_test.mp4,614,3070,61.4,7,okx,0.6463364362716675,702.40234375,595.2215576171875,752.4580078125,611.7889404296875,50.0556640625,16.5673828125,829.2913208007812,1920,1080,2073600,0.00039992830716073513,0.4,640,5
YOLO11s,hl_monaco_test.mp4,615,3075,61.5,7,okx,0.6504716277122498,692.2205200195312,590.33984375,752.80517578125,605.75927734375,60.58465576171875,15.41943359375,934.1810913085938,1920,1080,2073600,0.0004505117249209434,0.4,640,5
YOLO11s,hl_monaco_test.mp4,616,3080,61.6,7,okx,0.6679375171661377,594.2191162109375,591.6693725585938,633.279541015625,609.1621704101562,39.0604248046875,17.4927978515625,683.276123046875,1920,1080,2073600,0.0003295120259281248,0.4,640,5
YOLO11s,hl_monaco_test.mp4,616,3080,61.6,7,okx,0.5566858053207397,693.59228515625,598.379150390625,767.1302490234375,613.6041259765625,73.5379638671875,15.2249755859375,1119.6136474609375,1920,1080,2073600,0.0005399371148087084,0.4,640,5
YOLO11s,hl_monaco_test.mp4,617,3085,61.7,7,okx,0.5514024496078491,713.9818115234375,597.3682250976562,771.3169555664062,613.08544921875,57.33514404296875,15.71722412109375,901.1492919921875,1920,1080,2073600,0.00043458203435875475,0.4,640,5
YOLO11s,hl_monaco_test.mp4,617,3085,61.7,7,okx,0.4283599853515625,598.303466796875,593.7222290039062,638.4300537109375,608.8720092773438,40.1265869140625,15.1497802734375,607.9089965820312,1920,1080,2073600,0.00029316599830053747,0.4,640,5
YOLO11s,hl_monaco_test.mp4,618,3090,61.8,4,hp,0.5320830345153809,930.3240966796875,661.3051147460938,948.983642578125,675.171875,18.6595458984375,13.86676025390625,258.7474365234375,1920,1080,2073600,0.00012478175631258637,0.4,640,5
YOLO11s,hl_monaco_test.mp4,618,3090,61.8,7,okx,0.5300255417823792,704.6713256835938,596.6104736328125,777.031982421875,613.1581420898438,72.36065673828125,16.54766845703125,1197.400146484375,1920,1080,2073600,0.0005774499149993062,0.4,640,5
YOLO11s,hl_monaco_test.mp4,619,3095,61.9,7,okx,0.6423470377922058,707.6870727539062,592.8277587890625,782.0013427734375,611.6863403320312,74.31427001953125,18.85858154296875,1401.461669921875,1920,1080,2073600,0.0006758592207916081,0.4,640,5
YOLO11s,hl_monaco_test.mp4,619,3095,61.9,4,hp,0.5260854959487915,969.0181274414062,544.7815551757812,983.2869873046875,555.591552734375,14.26885986328125,10.80999755859375,154.246337890625,1920,1080,2073600,7.43857744964771e-05,0.4,640,5
YOLO11s,hl_monaco_test.mp4,619,3095,61.9,4,hp,0.47007495164871216,946.4210815429688,657.1759643554688,967.8092651367188,672.2902221679688,21.38818359375,15.1142578125,323.2665100097656,1920,1080,2073600,0.0001558962685521692,0.4,640,5
YOLO11s,hl_monaco_test.mp4,620,3100,62.0,7,okx,0.7075201272964478,723.7088623046875,589.9063110351562,788.7415771484375,606.0994262695312,65.03271484375,16.193115234375,1053.082275390625,1920,1080,2073600,0.0005078521789982915,0.4,640,5
YOLO11s,hl_monaco_test.mp4,620,3100,62.0,4,hp,0.5087574124336243,981.7342529296875,540.3330078125,997.14111328125,552.8846435546875,15.4068603515625,12.5516357421875,193.3813018798828,1920,1080,2073600,9.325872815679759e-05,0.4,640,5
YOLO11s,hl_monaco_test.mp4,620,3100,62.0,4,hp,0.45797863602638245,916.9890747070312,537.5836181640625,933.8684692382812,552.0633544921875,16.87939453125,14.479736328125,244.4091796875,1920,1080,2073600,0.0001178670790977776,0.4,640,5
YOLO11s,hl_monaco_test.mp4,621,3105,62.1,4,hp,0.6766217947006226,979.5218505859375,654.6383056640625,998.144775390625,672.082763671875,18.6229248046875,17.4444580078125,324.8668212890625,1920,1080,2073600,0.00015666802937630564,0.4,640,5
YOLO11s,hl_monaco_test.mp4,621,3105,62.1,7,okx,0.5847709774971008,722.6475830078125,592.1563110351562,789.728271484375,610.6414794921875,67.0806884765625,18.48516845703125,1239.997802734375,1920,1080,2073600,0.0005979927955195308,0.4,640,5
YOLO11s,hl_monaco_test.mp4,622,3110,62.2,7,okx,0.6452531218528748,721.8557739257812,591.236572265625,795.2938232421875,609.7100830078125,73.43804931640625,18.4735107421875,1356.6585693359375,1920,1080,2073600,0.0006542527698911726,0.4,640,5
YOLO11s,hl_monaco_test.mp4,622,3110,62.2,4,hp,0.6278339624404907,997.2708740234375,652.607177734375,1020.7222900390625,672.1005859375,23.451416015625,19.493408203125,457.14801025390625,1920,1080,2073600,0.00022046103549655527,0.4,640,5
YOLO11s,hl_monaco_test.mp4,623,3115,62.3,7,okx,0.6940682530403137,726.2579956054688,590.7943115234375,796.505126953125,610.092041015625,70.24713134765625,19.2977294921875,1355.610107421875,1920,1080,2073600,0.0006537471781484783,0.4,640,5
YOLO11s,hl_monaco_test.mp4,624,3120,62.4,4,hp,0.6895371675491333,1063.98583984375,520.4429931640625,1082.614990234375,532.2738037109375,18.629150390625,11.830810546875,220.39794921875,1920,1080,2073600,0.00010628758900566027,0.4,640,5
YOLO11s,hl_monaco_test.mp4,624,3120,62.4,7,okx,0.6027377247810364,734.7696533203125,589.5250854492188,810.6529541015625,607.2060546875,75.88330078125,17.68096923828125,1341.6903076171875,1920,1080,2073600,0.0006470342632383108,0.4,640,5
YOLO11s,hl_monaco_test.mp4,625,3125,62.5,7,okx,0.7252124547958374,750.3785400390625,587.6485595703125,831.2994384765625,606.27783203125,80.9208984375,18.6292724609375,1507.4974365234375,1920,1080,2073600,0.0007269952911883593,0.4,640,5
YOLO11s,hl_monaco_test.mp4,625,3125,62.5,7,okx,0.6463307738304138,632.618896484375,584.2864990234375,685.1722412109375,601.8187255859375,52.5533447265625,17.5322265625,921.3771362304688,1920,1080,2073600,0.0004443369689397514,0.4,640,5
YOLO11s,hl_monaco_test.mp4,625,3125,62.5,4,hp,0.4885598123073578,1076.16259765625,508.8981628417969,1092.7548828125,528.060302734375,16.59228515625,19.162139892578125,317.9436950683594,1920,1080,2073600,0.00015332932525780052,0.4,640,5
YOLO11s,hl_monaco_test.mp4,626,3130,62.6,4,hp,0.6768547892570496,1080.1251220703125,503.69927978515625,1098.6446533203125,519.9635620117188,18.51953125,16.2642822265625,301.2068786621094,1920,1080,2073600,0.00014525794540531933,0.4,640,5
YOLO11s,hl_monaco_test.mp4,626,3130,62.6,7,okx,0.588228166103363,810.9224853515625,589.7680053710938,872.855712890625,609.5819702148438,61.9332275390625,19.81396484375,1227.142822265625,1920,1080,2073600,0.0005917933885939419,0.4,640,5
YOLO11s,hl_monaco_test.mp4,626,3130,62.6,7,okx,0.5078948140144348,675.143798828125,587.29541015625,746.447998046875,606.1514282226562,71.30419921875,18.85601806640625,1344.5133056640625,1920,1080,2073600,0.0006483956822194159,0.4,640,5
YOLO11s,hl_monaco_test.mp4,627,3135,62.7,7,okx,0.7837684154510498,729.8150634765625,598.8920288085938,821.4500732421875,620.4208374023438,91.635009765625,21.52880859375,1972.7926025390625,1920,1080,2073600,0.0009513853001408279,0.4,640,5
YOLO11s,hl_monaco_test.mp4,627,3135,62.7,4,hp,0.42191463708877563,1065.548583984375,501.922607421875,1088.5374755859375,516.4693603515625,22.9888916015625,14.5467529296875,334.4137268066406,1920,1080,2073600,0.00016127205162774771,0.4,640,5
YOLO11s,hl_monaco_test.mp4,628,3140,62.8,7,okx,0.7609850764274597,848.9183349609375,619.042724609375,952.75634765625,640.364990234375,103.8380126953125,21.322265625,2214.061767578125,1920,1080,2073600,0.0010677381651476026,0.4,640,5
YOLO11s,hl_monaco_test.mp4,628,3140,62.8,4,hp,0.5170813202857971,1041.4921875,499.8247375488281,1065.9136962890625,512.76171875,24.4215087890625,12.936981201171875,315.94061279296875,1920,1080,2073600,0.00015236334002111107,0.4,640,5
YOLO11s,hl_monaco_test.mp4,629,3145,62.9,4,hp,0.5544502139091492,850.3240356445312,639.313720703125,873.7864379882812,656.339599609375,23.46240234375,17.02587890625,399.468017578125,1920,1080,2073600,0.00019264468573965132,0.4,640,5
YOLO11s,hl_monaco_test.mp4,629,3145,62.9,7,okx,0.545711100101471,1021.1647338867188,656.8193359375,1125.226806640625,680.3179931640625,104.06207275390625,23.4986572265625,2445.319091796875,1920,1080,2073600,0.0011792626464739442,0.4,640,5
YOLO11s,hl_monaco_test.mp4,630,3150,63.0,4,hp,0.7025744915008545,941.6181640625,659.8154296875,965.4586181640625,674.37841796875,23.8404541015625,14.56298828125,347.1882629394531,1920,1080,2073600,0.00016743260493967682,0.4,640,5
YOLO11s,hl_monaco_test.mp4,630,3150,63.0,4,hp,0.641276478767395,817.1218872070312,653.2882690429688,843.8596801757812,672.281982421875,26.73779296875,18.99371337890625,507.8499755859375,1920,1080,2073600,0.0002449122257530689,0.4,640,5
YOLO11s,hl_monaco_test.mp4,630,3150,63.0,7,okx,0.5402659177780151,1304.722900390625,709.0694580078125,1457.7117919921875,734.9666748046875,152.9888916015625,25.897216796875,3961.986572265625,1920,1080,2073600,0.0019106802064925432,0.4,640,5
YOLO11s,hl_monaco_test.mp4,630,3150,63.0,4,hp,0.40124666690826416,946.8145751953125,510.1227722167969,966.0267333984375,528.072998046875,19.212158203125,17.950225830078125,344.8625793457031,1920,1080,2073600,0.0001663110451772809,0.4,640,5
YOLO11s,hl_monaco_test.mp4,631,3155,63.1,4,hp,0.6054092645645142,943.8995361328125,679.815185546875,970.569580078125,697.3990478515625,26.6700439453125,17.5838623046875,468.9623718261719,1920,1080,2073600,0.00022615854686591774,0.4,640,5
YOLO11s,hl_monaco_test.mp4,631,3155,63.1,4,hp,0.570868968963623,831.59619140625,519.1565551757812,852.3070678710938,531.3356323242188,20.71087646484375,12.1790771484375,252.23936462402344,1920,1080,2073600,0.00012164321378804743,0.4,640,5
YOLO11s,hl_monaco_test.mp4,631,3155,63.1,4,hp,0.5694930553436279,813.4930419921875,673.5912475585938,837.31591796875,696.0718383789062,23.8228759765625,22.4805908203125,535.5523071289062,1920,1080,2073600,0.0002582717570476234,0.4,640,5
YOLO11s,hl_monaco_test.mp4,631,3155,63.1,4,hp,0.5146978497505188,909.8952026367188,520.9461669921875,927.0309448242188,536.688232421875,17.1357421875,15.7420654296875,269.7519836425781,1920,1080,2073600,0.00013008872338104993,0.4,640,5
YOLO11s,hl_monaco_test.mp4,632,3160,63.2,4,hp,0.8248146772384644,832.7481079101562,707.49560546875,856.8956909179688,726.5447387695312,24.1475830078125,19.04913330078125,459.99053955078125,1920,1080,2073600,0.00022183185501489788,0.4,640,5
YOLO11s,hl_monaco_test.mp4,632,3160,63.2,4,hp,0.6649740934371948,803.3074951171875,534.8511962890625,823.8997192382812,552.2890625,20.59222412109375,17.4378662109375,359.0844421386719,1920,1080,2073600,0.00017316958110313863,0.4,640,5
YOLO11s,hl_monaco_test.mp4,632,3160,63.2,4,hp,0.6456480622291565,972.6961669921875,710.6636352539062,996.7327880859375,730.842041015625,24.03662109375,20.17840576171875,485.02069091796875,1920,1080,2073600,0.0002339027269044891,0.4,640,5
YOLO11s,hl_monaco_test.mp4,633,3165,63.3,4,hp,0.7304909825325012,901.3661499023438,759.6483154296875,930.1679077148438,779.8177490234375,28.8017578125,20.16943359375,580.9151611328125,1920,1080,2073600,0.0002801481168717146,0.4,640,5
YOLO11s,hl_monaco_test.mp4,633,3165,63.3,4,hp,0.6802259087562561,803.7564697265625,564.2206420898438,824.306396484375,577.9125366210938,20.5499267578125,13.69189453125,281.367431640625,1920,1080,2073600,0.000135690308525227,0.4,640,5
YOLO11s,hl_monaco_test.mp4,633,3165,63.3,4,hp,0.680111825466156,1051.947998046875,761.1198120117188,1082.989013671875,783.6659545898438,31.041015625,22.546142578125,699.8551635742188,1920,1080,2073600,0.00033750731381587684,0.4,640,5
YOLO11s,hl_monaco_test.mp4,634,3170,63.4,4,hp,0.7006694674491882,1066.21240234375,819.840087890625,1099.41845703125,847.777587890625,33.2060546875,27.9375,927.6941528320312,1920,1080,2073600,0.0004473833541851491,0.4,640,5
YOLO11s,hl_monaco_test.mp4,634,3170,63.4,4,hp,0.6911305785179138,858.882080078125,594.1558227539062,880.6253662109375,613.4686889648438,21.7432861328125,19.3128662109375,419.9251708984375,1920,1080,2073600,0.00020251021487638354,0.4,640,5
YOLO11s,hl_monaco_test.mp4,634,3170,63.4,4,hp,0.6719237565994263,1230.91796875,823.2962646484375,1265.807861328125,850.3682861328125,34.889892578125,27.072021484375,944.5399169921875,1920,1080,2073600,0.0004555072810035199,0.4,640,5
YOLO11s,hl_monaco_test.mp4,634,3170,63.4,4,hp,0.541128933429718,945.1854248046875,594.5668334960938,969.65966796875,615.6370849609375,24.4742431640625,21.07025146484375,515.678466796875,1920,1080,2073600,0.00024868754553608596,0.4,640,5
YOLO11s,hl_monaco_test.mp4,635,3175,63.5,4,hp,0.8616369962692261,990.785400390625,634.808837890625,1013.993896484375,660.1246948242188,23.20849609375,25.31585693359375,587.54296875,1920,1080,2073600,0.0002833444159477949,0.4,640,5
YOLO11s,hl_monaco_test.mp4,635,3175,63.5,4,hp,0.8514181971549988,1086.406982421875,636.5396118164062,1111.505615234375,657.7260131835938,25.0986328125,21.1864013671875,531.7496948242188,1920,1080,2073600,0.0002564379246905446,0.4,640,5
YOLO11s,hl_monaco_test.mp4,635,3175,63.5,4,hp,0.7277299165725708,1367.3369140625,922.4278564453125,1403.5234375,957.57275390625,36.1865234375,35.1448974609375,1271.7716064453125,1920,1080,2073600,0.0006133157876320183,0.4,640,5
YOLO11s,hl_monaco_test.mp4,636,3180,63.6,4,hp,0.8268650770187378,1233.22802734375,705.4822998046875,1260.2098388671875,732.0908203125,26.9818115234375,26.6085205078125,717.9461059570312,1920,1080,2073600,0.00034623173996806145,0.4,640,5
YOLO11s,hl_monaco_test.mp4,636,3180,63.6,4,hp,0.5564270615577698,1346.336181640625,707.05419921875,1372.340576171875,729.2086181640625,26.00439453125,22.1544189453125,576.1122436523438,1920,1080,2073600,0.0002778319176286459,0.4,640,5
YOLO11s,hl_monaco_test.mp4,637,3185,63.7,4,hp,0.8085509538650513,1717.02197265625,805.0512084960938,1754.52197265625,839.0462036132812,37.5,33.9949951171875,1274.812255859375,1920,1080,2073600,0.0006147821550257504,0.4,640,5
YOLO11s,hl_monaco_test.mp4,647,3235,64.7,7,okx,0.49289941787719727,813.0443115234375,539.3922119140625,854.8795166015625,552.07373046875,41.835205078125,12.6815185546875,530.533935546875,1920,1080,2073600,0.0002558516280259937,0.4,640,5
YOLO11s,hl_monaco_test.mp4,651,3255,65.1,7,okx,0.6404600143432617,699.2576904296875,616.5654296875,769.349365234375,633.407470703125,70.0916748046875,16.842041015625,1180.48681640625,1920,1080,2073600,0.0005692933918908238,0.4,640,5
YOLO11s,hl_monaco_test.mp4,653,3265,65.3,7,okx,0.6107622981071472,1035.776611328125,896.06884765625,1117.7196044921875,992.7265625,81.9429931640625,96.65771484375,7920.42236328125,1920,1080,2073600,0.003819648176431656,0.4,640,5
YOLO11s,hl_monaco_test.mp4,661,3305,66.1,9,petronas,0.6849968433380127,1059.86572265625,752.2919311523438,1392.0289306640625,793.7459106445312,332.1632080078125,41.4539794921875,13769.486328125,1920,1080,2073600,0.006640377454459667,0.4,640,5
YOLO11s,hl_monaco_test.mp4,662,3310,66.2,0,aramco,0.5314886569976807,932.5023193359375,550.6096801757812,989.4730224609375,562.0076904296875,56.970703125,11.39801025390625,649.3526611328125,1920,1080,2073600,0.0003131523262709379,0.4,640,5
YOLO11s,hl_monaco_test.mp4,662,3310,66.2,0,aramco,0.4466530978679657,1039.2398681640625,551.9273681640625,1098.1759033203125,570.3053588867188,58.93603515625,18.37799072265625,1083.1258544921875,1920,1080,2073600,0.0005223407642915845,0.4,640,5
YOLO11s,hl_monaco_test.mp4,663,3315,66.3,0,aramco,0.7391718626022339,1009.3590087890625,565.8453369140625,1081.9654541015625,584.2747192382812,72.6064453125,18.42938232421875,1338.0919189453125,1920,1080,2073600,0.0006452989764511585,0.4,640,5
YOLO11s,hl_monaco_test.mp4,664,3320,66.4,0,aramco,0.802882969379425,983.196533203125,581.5607299804688,1056.5584716796875,601.6162719726562,73.3619384765625,20.0555419921875,1471.3134765625,1920,1080,2073600,0.0007095454493537545,0.4,640,5
YOLO11s,hl_monaco_test.mp4,664,3320,66.4,0,aramco,0.625700831413269,853.9194946289062,575.8807983398438,917.7800903320312,592.0296020507812,63.860595703125,16.1488037109375,1031.272216796875,1920,1080,2073600,0.0004973342292942107,0.4,640,5
YOLO11s,hl_monaco_test.mp4,665,3325,66.5,0,aramco,0.8079189658164978,939.7717895507812,598.6087646484375,1024.9345703125,621.11865234375,85.16278076171875,22.5098876953125,1917.004638671875,1920,1080,2073600,0.0009244814282283187,0.4,640,5
YOLO11s,hl_monaco_test.mp4,665,3325,66.5,0,aramco,0.5224817991256714,811.3258666992188,594.1920166015625,874.3958129882812,609.05615234375,63.0699462890625,14.8641357421875,937.480224609375,1920,1080,2073600,0.00045210274402052164,0.4,640,5
YOLO11s,hl_monaco_test.mp4,665,3325,66.5,0,aramco,0.41569268703460693,886.5416259765625,491.3000793457031,1013.2403564453125,505.1199645996094,126.69873046875,13.81988525390625,1750.9619140625,1920,1080,2073600,0.0008444067789241672,0.4,640,5
YOLO11s,hl_monaco_test.mp4,666,3330,66.6,0,aramco,0.48222097754478455,841.5333251953125,503.2412109375,976.6697387695312,515.8912353515625,135.13641357421875,12.6500244140625,1709.4788818359375,1920,1080,2073600,0.0008244014461524785,0.4,640,5
YOLO11s,hl_monaco_test.mp4,667,3335,66.7,0,aramco,0.6021726131439209,789.23583984375,512.6182861328125,936.870849609375,528.7655029296875,147.635009765625,16.147216796875,2383.89453125,1920,1080,2073600,0.001149640535004437,0.4,640,5
YOLO11s,hl_monaco_test.mp4,668,3340,66.8,0,aramco,0.6269993782043457,781.8646240234375,666.1845703125,890.5032958984375,695.71240234375,108.638671875,29.52783203125,3207.864501953125,1920,1080,2073600,0.0015470025828108191,0.4,640,5
YOLO11s,hl_monaco_test.mp4,668,3340,66.8,0,aramco,0.5895474553108215,589.191650390625,662.3764038085938,684.415283203125,681.2066650390625,95.2236328125,18.83026123046875,1793.0859375,1920,1080,2073600,0.0008647212525829673,0.4,640,5
YOLO11s,hl_monaco_test.mp4,669,3345,66.9,0,aramco,0.8279644846916199,717.1298217773438,699.0160522460938,836.7277221679688,729.3120727539062,119.597900390625,30.2960205078125,3623.34033203125,1920,1080,2073600,0.0017473670886829495,0.4,640,5
YOLO11s,hl_monaco_test.mp4,669,3345,66.9,0,aramco,0.7147538661956787,498.9590148925781,695.3355712890625,607.0112915039062,718.8095703125,108.05227661132812,23.4739990234375,2536.4189453125,1920,1080,2073600,0.0012231958098709583,0.4,640,5
YOLO11s,hl_monaco_test.mp4,669,3345,66.9,0,aramco,0.5987625122070312,647.5902099609375,531.6566162109375,827.2223510742188,552.6903076171875,179.63214111328125,21.03369140625,3778.326904296875,1920,1080,2073600,0.0018221097998321056,0.4,640,5
YOLO11s,hl_monaco_test.mp4,670,3350,67.0,0,aramco,0.8934931755065918,672.7362060546875,741.1177978515625,805.8717041015625,774.4422607421875,133.135498046875,33.324462890625,4436.6689453125,1920,1080,2073600,0.002139597199857235,0.4,640,5
